regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-26;34;19934;4186;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-27;34;19934;4186;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-28;35;19934;4186;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-29;35;19934;4186;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-30;35;19934;4187;1;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-31;35;19934;4187;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-01;35;19934;4187;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-02;35;19934;4188;1;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-03;35;19934;4188;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-04;36;19934;4188;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-05;36;19934;4188;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-06;36;19934;4188;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-07;36;19934;4190;2;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-08;36;19934;4190;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-09;36;19934;4190;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-10;36;19934;4190;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-11;37;19934;4191;1;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-12;37;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-13;37;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-14;37;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-15;37;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-16;37;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-17;37;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-18;38;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-19;38;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-20;38;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-21;38;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-22;38;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-23;38;19934;4191;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-24;38;19934;4191;0;38;1;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-25;39;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-26;39;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-27;39;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-28;39;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-29;39;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-09-30;39;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-01;39;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-02;40;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-03;40;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-04;40;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-05;40;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-06;40;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-07;40;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-08;40;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-09;41;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-10;41;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-11;41;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-12;41;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-13;41;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-14;41;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-15;41;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-16;42;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-17;42;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-18;42;19934;4191;0;38;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-10-19;42;19934;4191;0;38;0;;;0
